subject,Caspase subgraph,Chaperone subgraph,GRB10 subgraph,Interferon signaling subgraph,Insulin signal transduction,Interleukin signaling subgraph,MAPK subgraph,miRNA subgraph,Notch signaling subgraph,RhoA subgraph,Amyloidogenic subgraph,Akt/mTOR subgraph,Apoptosis signaling subgraph,Autophagy signaling subgraph,ATP13A2 subgraph,APOE subgraph,Bcl-2 subgraph,Calcium-dependent signal transduction,Calsyntenin subgraph,Cholesterol metabolism subgraph,Cell cycle subgraph,Cyclic AMP subgraph,Cytokine signaling subgraph,DNA synthesis,Dopaminergic subgraph,Disaccharide metabolism subgraph,Endoplasmic reticulum-Golgi protein export,Energy metabolic subgraph,Estrogen subgraph,FMR1 subgraph,Folate metabolic subgraph,GABA subgraph,GSK3 subgraph,G-protein-mediated signaling,Innate immune system subgraph,Lipid metabolism subgraph,LRRK2 subgraph,Matrix metalloproteinase subgraph,Mitochondria fission subgraph,Mitochondria fusion subgraph,Mitochondrial subgraph,Mitophagy subgraph,Nuclear factor Kappa beta subgraph,Neurotrophic subgraph,Nitric oxide subgraph,PINK1 subgraph,Phosphatidylinositol 3 subgraph,Pre-translational events,Post-translational events,Regulation of cytoskeleton subgraph,Response to oxidative stress,Reactive oxygen species subgraph,Synuclein subgraph,Tau protein subgraph,Transcription subgraph,Transport related subgraph,Toll like receptor subgraph,Tumor necrosis factor subgraph,Ubiquitin subgraph,Unfolded protein response subgraph,Vascular endothelial growth factor subgraph,Vitamin subgraph,Wnt signaling subgraph,CRH subgraph
PPMISI42171,0.027027027,0.0151515152,0,0.0181818182,0.1666666667,0.0114068441,nan,0,0,nan,nan,0.0487804878,0.0833333333,nan,nan,0.05,0.0364963504,nan,0,0.0508474576,nan,nan,nan,0,0.0444444444,0,0.1666666667,nan,nan,0.1538461538,0.1052631579,nan,0.0396039604,0,0.1034482759,nan,0,nan,0,0.0172413793,nan,0,0.0306122449,nan,nan,0.05,0.2,0,0.0163934426,nan,0,0.25,nan,0.0227272727,0.0333333333,nan,nan,0.0465116279,0,0,0,0,0,
PPMISI50028,0,0.0336134454,0,0.0378787879,0,0.0044444444,0,0.064516129,0,nan,0,0.0103092784,0.0601503759,nan,nan,0.037037037,0.0285714286,nan,0,0.0470588235,nan,nan,nan,0,nan,0,0,nan,nan,0,0,0.2307692308,0.0422535211,0,0,nan,0,nan,0,0.0294117647,nan,0,0.025477707,nan,0,0,0,0,0,0.2857142857,0.4,0.2857142857,nan,0.0925925926,0,nan,0,0.0409090909,0,0,0,nan,nan,
PPMISI50086,0,0.0476190476,nan,0.05,0,0.009596929,0,0,0.0615384615,nan,0.5,0.027027027,0.0540540541,nan,nan,0,0.0555555556,nan,0,0,nan,nan,nan,0,nan,nan,0.125,nan,nan,0.25,0,nan,0.0210526316,0,0.0735294118,nan,0,nan,0,0,nan,0,0,nan,nan,0,0.0625,0,0.023255814,nan,0.125,0,nan,0.0877192982,0,nan,nan,0.0108695652,nan,nan,0.1666666667,0,0,
PPMISI50088,0,0,0,0.04,nan,0.006993007,nan,0,0.0535714286,nan,0,0,0.0628930818,nan,nan,0,0.0253164557,nan,0,0.0327868852,nan,nan,0,0.0555555556,0,nan,0,nan,nan,0.1764705882,nan,nan,0.0128205128,0.0379746835,0.1428571429,nan,0,nan,0,0,nan,0,0.05,nan,0.0833333333,nan,0,0,0.0540540541,nan,0,0,nan,0,0,0,0,0.0074074074,0,0,0.1666666667,nan,0.0909090909,
PPMISI50110,0.0344827586,0.027027027,0,0.0384615385,0,0.0046728972,nan,0.125,0.0163934426,nan,nan,0.0277777778,0.0655737705,nan,nan,0.0256410256,0.0169491525,nan,0,0.025,nan,nan,0,0,0.06,nan,0,nan,nan,0.2,0.05,0.0909090909,0.0346820809,0,0.1666666667,nan,0,nan,0,0.0266666667,nan,0,0.0220588235,nan,0.0869565217,0.04,0.0975609756,0,0.0476190476,nan,0.1333333333,0,nan,0.0294117647,0.0142857143,0,0,0.0207253886,nan,nan,0,nan,nan,
PPMISI50143,0,0.125,0,0.0714285714,nan,0.0210896309,0,0.2857142857,0.1111111111,nan,0.25,0,0.125,nan,nan,nan,0.0434782609,nan,0,0.0515463918,nan,nan,0,0,0,0,0.0526315789,nan,nan,0,0.030075188,nan,0.0459770115,0.0096153846,0.0571428571,nan,0,nan,0,0.0357142857,nan,0,0,nan,0.1176470588,0,0.1111111111,0,0.0652173913,nan,0.037037037,0.25,nan,0.1044776119,0.0185185185,nan,0,0.0322580645,0,nan,0,0,0.1111111111,
PPMISI50157,0,0.0285714286,0,0.0476190476,0,0,0,0.0714285714,0.06,nan,0.1428571429,0.03125,0.0647058824,nan,nan,0.04,0,nan,0,0.037037037,nan,nan,nan,0.0217391304,nan,nan,0,nan,nan,0.1538461538,0.0347826087,nan,0.0260869565,0.0260869565,0.0769230769,nan,0,nan,0,0.025862069,nan,0,0.0277777778,nan,0.08,0,0,0,0.0657894737,nan,0.0285714286,0.4,nan,0.0347826087,0,nan,nan,0.0297029703,nan,nan,0,nan,nan,
PPMISI50172,0.0769230769,0.0512820513,nan,0.0466666667,0,0.0023310023,0,0.0666666667,0.0714285714,nan,0.1428571429,0.0361445783,0.0655737705,nan,nan,0.1538461538,0.0410958904,nan,0,0.0366972477,nan,nan,0,0.125,0.05,0,0,nan,nan,0,0,0,0.036036036,0,0.0571428571,nan,0,nan,0,0.0266666667,nan,nan,0,0,0.1538461538,0.04,0.1315789474,0,0.0714285714,0.2857142857,0.1176470588,0,nan,0,0,nan,nan,0.0136986301,0,0,nan,0,nan,
PPMISI50175,0,0.0357142857,0,0.0243902439,0,0.0175438596,nan,0.1304347826,0,nan,0,0.023255814,0.0769230769,nan,nan,0.1,0.0571428571,nan,0,0.0327868852,nan,nan,nan,0,0.0689655172,0,0,nan,nan,0.0909090909,0,nan,0.0454545455,0.0625,0.0840336134,nan,0,nan,0,0.0227272727,nan,0,0.0163934426,nan,0,0,0.0263157895,0,0.1,nan,0,0,nan,0.0188679245,0,0,0,0.0322580645,nan,0,0.023255814,nan,0.0476190476,
PPMISI50184,0.0588235294,0.0337078652,nan,0.0347826087,0,0.0183908046,0.1666666667,0.1666666667,0,nan,nan,0.025,0,nan,nan,0,0.0416666667,nan,0,0.0317460317,nan,nan,nan,0.0833333333,0,nan,0,nan,nan,0,0,0.0857142857,0,0.0196078431,0,nan,0,nan,0.0476190476,0.1395348837,nan,0,0,0,0.1176470588,0.05,0.0833333333,0,0.1,0.2857142857,0.5,0.25,nan,0.0491803279,0.0425531915,0,0,0.036036036,0,nan,0,nan,0,
PPMISI50192,0.0625,0.0571428571,nan,0.037037037,0.0666666667,0.011682243,0,0.1379310345,0.0185185185,nan,0.5,0.1,0.0975609756,nan,nan,0.0909090909,0.0163934426,nan,0,0.0625,nan,nan,0,0,0.06,0,0,nan,nan,0.0769230769,0.0396039604,0.0909090909,0.0395480226,0,0.0769230769,nan,0,0,0,0.0526315789,nan,0,0,nan,0.1538461538,0.0416666667,0.5,0,0,nan,0.064516129,0.0666666667,nan,0.1071428571,0,nan,nan,0.0152284264,nan,nan,0,nan,0.125,
PPMISI50219,0.0434782609,0.0508474576,0,0.04,0.064516129,0.0070588235,0,0.1333333333,0,nan,nan,0.0487804878,0,nan,nan,0.0833333333,0.03125,nan,0,0,nan,nan,0,0,0,0,0,nan,nan,nan,0,0.0909090909,0.0149253731,0.0196078431,0,nan,0,0.1111111111,0,0.0454545455,nan,0,0.0175438596,0,0.1176470588,0.05,0.0921052632,0,0.0816326531,nan,0.0535714286,0,nan,0.0512820513,0.25,nan,0,0.0316455696,nan,nan,0,nan,0,
PPMISI50222,0.0555555556,0.0754716981,0,0.0576923077,0.0714285714,0.0090293454,nan,0.1333333333,0.0869565217,nan,nan,0.075,0.05,nan,nan,nan,0.0476190476,nan,0,0.0465116279,nan,nan,nan,0.1428571429,0.0566037736,0,0,nan,nan,0.1428571429,0.0136986301,0.0909090909,0.0315789474,nan,0.1428571429,nan,0,nan,0.0333333333,0.03125,nan,0,0,nan,0.08,0.0487804878,0.3333333333,0,0.0322580645,nan,0,0,nan,0.0266666667,0,nan,0,0.0261780105,0,nan,0,nan,0,
PPMISI50225,0.0625,0.0540540541,0,0.0196078431,0.0833333333,0.0062761506,nan,0.1,0.0930232558,nan,nan,0.0769230769,0.0526315789,nan,nan,nan,0.0277777778,nan,0,0.064516129,nan,nan,nan,0.1176470588,0.0576923077,nan,0,nan,nan,0,0,nan,0.0317460317,0.0384615385,0,nan,0,nan,0.03125,0.0505050505,nan,0,0,nan,0.1052631579,0.0487804878,0.2666666667,0,0.0186335404,nan,0.0714285714,0,nan,0.0625,0,nan,0,0.0201342282,0,0.1666666667,0,nan,nan,
PPMISI50275,0.0909090909,0.0714285714,0,0.0759493671,0,0.0084566596,nan,0.1666666667,0.0133333333,nan,nan,0.0638297872,0.0655737705,nan,nan,0.0256410256,0.0283018868,nan,0,0.0322580645,nan,nan,0,0,0,nan,0.3333333333,nan,nan,0.3333333333,0,nan,0.0294117647,0,0.0606060606,nan,0,nan,0.0333333333,0.0298507463,nan,0,0.0229885057,nan,nan,0.0434782609,0,0,0.0163934426,nan,0.0952380952,0.3636363636,nan,0,0,0,nan,0.0103092784,0,nan,0.2,nan,0,
PPMISI50319,0.0869565217,0,0,0,nan,0,0,0.0555555556,0,nan,nan,0.0163934426,0.0639534884,nan,nan,0,0.037593985,nan,0,0.064516129,nan,nan,nan,0.0277777778,nan,0,0.2,nan,nan,0.0588235294,0,0.2307692308,0.009009009,0,0.0555555556,nan,0,nan,0,0.0476190476,nan,0,0.0307692308,nan,0.08,0,0.1216216216,0,0.0793650794,nan,0,0.2857142857,nan,0.1666666667,0,nan,0,0.0188679245,0,0,0,nan,0,
PPMISI50328,0.0625,0.0952380952,0,0.0952380952,nan,0.0126126126,nan,0,0,nan,0.25,0.0722891566,0.0615384615,nan,nan,0.0357142857,0,nan,0,0.0396039604,nan,nan,0,0.015625,0,nan,0,nan,nan,0.3333333333,0.0163934426,0,0,0,0.0416666667,nan,0,1,0,0.0253164557,nan,0,0,nan,0.0833333333,nan,0.0344827586,0,0.0701754386,nan,nan,0,nan,0.0416666667,0.0625,nan,0,0.0289855072,nan,0.1428571429,0.2,0,nan,
PPMISI50379,0,0.0273972603,0,0.0333333333,nan,0.0172043011,0,0.125,0,nan,0.25,0.0285714286,0,nan,nan,0.0277777778,0.0833333333,nan,0,0.0303030303,nan,nan,nan,0.0222222222,0,nan,1,nan,nan,0.125,0,0.0909090909,0.0273972603,0,0.0740740741,nan,0,nan,0,0.0328947368,nan,0,0,nan,0,0.0512820513,0.125,0,0.0189873418,0.2857142857,0.0508474576,0.1666666667,nan,0,0.0526315789,nan,nan,0.0459363958,nan,0,0,0,0.125,
PPMISI50451,0,0.075,0,0.0657894737,0,0.0112612613,0,0.2,0.0681818182,nan,0.5,0,0.1538461538,nan,nan,0,0,nan,0,0.0428571429,nan,nan,nan,0.0625,0.0535714286,0,0,nan,nan,0,0,0.2307692308,0.0263157895,0.0322580645,0,nan,0,nan,0.0384615385,0,nan,nan,0,nan,nan,0.0416666667,0.1764705882,0,0.025,0.2857142857,0,0.4,nan,0.1515151515,0.0212765957,0,nan,0.0666666667,nan,0.1666666667,0,nan,0,
PPMISI50455,0.0714285714,0.0434782609,0,0.0583333333,nan,0.0078585462,0.0714285714,0.1666666667,0,nan,nan,0.027027027,0.0650406504,nan,nan,0,0.0540540541,nan,0,0.0322580645,nan,nan,nan,0,0,0,0.3333333333,nan,nan,0,0.1111111111,0,0.025,0,0,nan,0,nan,0,0,nan,0,0,0,0,0,0.0769230769,0,0.0888888889,nan,nan,0.1176470588,nan,0.0416666667,0.0476190476,0,nan,0.0098039216,0,nan,nan,nan,0,
PPMISI50462,0,0.0714285714,0,0.024691358,nan,0.0046948357,0,0.1818181818,0,nan,nan,0.0377358491,0.1363636364,nan,nan,0.0612244898,0.0217391304,nan,0,0.0377358491,nan,nan,nan,0.0526315789,nan,0,0,nan,nan,0.3125,0.0256410256,nan,0,0.037037037,0.2857142857,nan,0,nan,0,0,nan,0,0.0769230769,nan,nan,0.0512820513,0.2307692308,0,0.0196078431,0.2857142857,nan,0.1627906977,nan,0.0480769231,0,nan,nan,0.0307692308,0,0.1428571429,0.2,nan,nan,
PPMISI50485,0,0,0,0.0512820513,0,0,0,0,0,nan,0,0,0.0743243243,nan,nan,0,0,nan,0,0.0357142857,nan,nan,nan,0.0416666667,0,0,0.5,nan,nan,0.1363636364,0,nan,0.0185185185,0,0.0857142857,nan,0,0.0909090909,0,0.045045045,nan,nan,0.0172413793,nan,0.1052631579,0.05,0.119047619,0,0.0714285714,nan,0.036036036,0.3333333333,nan,0,0.0235294118,nan,nan,0.0163043478,0,nan,0,nan,0.125,
PPMISI50509,0,0.1666666667,0,0.027027027,0,0.005988024,nan,0.2941176471,0.0677966102,nan,0.25,0.0204081633,0.0666666667,nan,nan,0,0.0714285714,nan,0,0.049382716,nan,nan,nan,0.0289855072,0.06,0,0.3333333333,nan,nan,0.1666666667,0,0.0909090909,0.0277777778,0,0.1666666667,nan,0,nan,0,0.05,nan,0,0,nan,0,0.0540540541,0,0,0.0256410256,0.2857142857,0,0.3333333333,nan,0.0918367347,0,0,0,0.0336538462,0,nan,0,nan,0,
PPMISI50546,0,0.0303030303,0,0.037037037,0,0.0182186235,nan,0.1304347826,0.0303030303,nan,0.3333333333,0.067114094,0.064,nan,nan,0,0,nan,0,0.0298507463,nan,nan,0,0,0,0,0.3333333333,nan,nan,0,0.0441176471,nan,0.025,0.0182648402,0.0303030303,nan,0,nan,0,0.04,nan,nan,0,nan,0.08,0.0526315789,0.0769230769,0,0.0178571429,0.2857142857,0,0.2222222222,nan,0.3333333333,0.0294117647,nan,0,0.0253807107,0,nan,nan,0,nan,
PPMISI50557,0.0714285714,0.0083333333,0,0,0,0.0046511628,0,0.1142857143,0.09375,nan,0,0.0133333333,0.0650406504,nan,nan,0,0.0459770115,nan,0,0.0392156863,nan,nan,nan,0,0.0322580645,0,0.1111111111,nan,nan,0.05,0,0,0.0331125828,0,0,nan,0,nan,0,0.0384615385,nan,0,0.0192307692,nan,nan,0,0.0526315789,0,0.0125,nan,0,0.0967741935,nan,0.1208791209,0.0677966102,nan,nan,0.0317460317,nan,0.0769230769,0.0243902439,0,nan,
PPMISI50572,0,0.0545454545,0,0.037037037,0,0,0,0.1176470588,0.0487804878,nan,0,0.0277777778,0.0769230769,nan,nan,nan,0.0338983051,nan,0,0.0377358491,nan,nan,nan,0,0,0,0.2,nan,nan,0.1666666667,0,nan,0.0483870968,0,0.1304347826,nan,0,nan,0,0.0263157895,nan,0,0.0172413793,nan,0.08,0.0303030303,0.0833333333,0,0.0545454545,0.2857142857,nan,0.2222222222,nan,0.0689655172,0.0294117647,nan,0,0.0396600567,0,nan,0.2,nan,0,
PPMISI50621,0.0434782609,0.0322580645,0,0.0327868852,0,0.009380863,0,0.1,0.0535714286,nan,nan,0.09375,0.0610687023,nan,nan,0.5,0.0540540541,nan,0,0.0350877193,nan,nan,0,0,0,0,0.125,nan,nan,0,0,0.2307692308,0.012987013,0.020979021,0,nan,0,0,0.0434782609,0,nan,0,0,nan,nan,0.0540540541,0.1153846154,0,0.0891089109,nan,0,0.1555555556,nan,0.0367647059,0.05,nan,0,0.0643274854,nan,0,0,nan,0.1111111111,
PPMISI50670,0,0.04,0,0.0476190476,0,0,0,0,0,nan,0,0.0555555556,0.1034482759,nan,nan,0,0,nan,0,0.0263157895,nan,nan,nan,0.0454545455,nan,0,0.3333333333,nan,nan,0.1379310345,0,nan,0,0,0.0769230769,nan,0,nan,0,0.0384615385,nan,nan,0,nan,0,0.05,0.1086956522,0,0.0333333333,nan,0.036036036,0.25,nan,0.0714285714,0.03125,0,nan,0.025862069,0,nan,0.2,nan,0.1111111111,
PPMISI50829,0.0666666667,0.0240963855,0,0.023255814,0,0.0131291028,nan,0.1538461538,0.1111111111,nan,0.1428571429,0.1481481481,0.1538461538,nan,nan,0,0.2,nan,0,0.0769230769,nan,nan,nan,0,0.0303030303,nan,0,nan,nan,nan,0.0441176471,nan,0.0335195531,0.0384615385,0,nan,0,nan,0.0384615385,0.125,nan,0,0,nan,0.0833333333,0,0.1333333333,0,0.0555555556,nan,0.0909090909,0.2307692308,nan,0.137254902,0.1,nan,0,0.0553191489,nan,0,0,nan,0.0666666667,
PPMISI50860,0.0769230769,0.0333333333,0,0.0253164557,0,0.0023148148,nan,0.25,0.0263157895,nan,nan,0.0526315789,0.0583941606,nan,nan,nan,0.0373831776,nan,0,0.0606060606,nan,nan,0,0,0.0588235294,0,0,nan,nan,nan,0.0454545455,0.2307692308,0.0348837209,0,0,nan,0,nan,0,0.03,nan,0,0.0267857143,nan,nan,0.046875,0.15,0,0,nan,0.0512820513,0.4,nan,0.037037037,0.0483870968,0,0,0.0198675497,nan,0.1666666667,0,nan,0.25,
PPMISI50901,0,0.010989011,0,0,0,0.0242424242,nan,0.0909090909,0.0638297872,nan,0,0.0384615385,0,nan,nan,0,0.0222222222,nan,0,0,nan,nan,nan,0,0,nan,0.1111111111,nan,nan,0,0.0363636364,nan,0.03,0,0,nan,0,nan,0,0.0277777778,nan,0,0.0434782609,nan,0,0,0.3076923077,0,0.0416666667,nan,0.0952380952,0.2857142857,nan,0.2727272727,0.037037037,nan,nan,0.0380434783,0,0,0,nan,0.1111111111,
PPMISI50961,0.0714285714,0.0168067227,0,0.020979021,nan,0.0061099796,0,0,0.0487804878,nan,0,0.0208333333,0.0731707317,nan,nan,0.0476190476,0.0465116279,nan,0,0.0574712644,nan,nan,nan,0,0.0566037736,nan,0,nan,nan,0.1666666667,0,nan,0.0307692308,0,0.0804597701,nan,0,nan,0,0.0909090909,nan,0,0.0256410256,nan,0.1111111111,0.0303030303,0.1333333333,0,0.0258064516,nan,0.1818181818,0.2222222222,nan,0.064516129,0.0338983051,nan,0,0.053030303,nan,nan,0.0243902439,nan,nan,
PPMISI51186,0.0769230769,0.1290322581,nan,0.0882352941,0,0.0088300221,nan,0.16,0,nan,0,0.0202020202,0.0714285714,nan,nan,0.0303030303,0.0416666667,nan,0,0.0212765957,nan,nan,0,0,0,nan,0.3333333333,nan,nan,0.0555555556,0,0.2142857143,0.0277777778,0,0.0555555556,nan,0,nan,0,0.1,nan,0,0,0,0.1111111111,0,0.125,0,0.027027027,nan,nan,0.3,nan,0.0357142857,0.1212121212,nan,nan,0.0454545455,0,nan,0,0,nan,
PPMISI51232,0,0,nan,0,nan,0.0115207373,0,0,0.1666666667,nan,0,0.0393700787,0.0661764706,nan,nan,0.0454545455,0.0333333333,nan,0,0.0151515152,nan,nan,nan,0.1,0,0,0,nan,nan,0.25,0.027972028,nan,0.0531914894,0,0.0769230769,nan,0,nan,0,0,nan,0,0,nan,0,0,0.0869565217,0,0.0344827586,0.2857142857,nan,0,nan,0.1470588235,0,nan,0,0.020661157,0,nan,0,0,nan,
PPMISI51247,0.0666666667,0.0208333333,0,0.0451612903,0,0,nan,0.1111111111,0.0975609756,nan,nan,0,nan,nan,nan,nan,0.068627451,nan,0,0.0520833333,nan,nan,nan,0.08,0,nan,0.0909090909,nan,nan,0.1111111111,0.0555555556,nan,0.0416666667,0,0.1052631579,nan,0,nan,0,0,nan,0,0.0234375,nan,0,0.04,0.375,0,0.0632911392,nan,nan,0.0882352941,nan,0.1724137931,0.0666666667,nan,0,0.015037594,nan,0,0,nan,nan,
PPMISI51252,0,0.0909090909,0,0.0789473684,nan,0.0086956522,nan,0.1428571429,0,nan,nan,0.0444444444,0.3333333333,nan,nan,0.0344827586,0.0380952381,nan,0,0.0172413793,nan,nan,nan,0,0,0,0,nan,nan,0,0,0.2307692308,0.0222222222,0.019138756,0,nan,0,nan,0,0.0545454545,nan,0,0,nan,0.1176470588,0.0526315789,0.1272727273,0,0.0236686391,0.2857142857,0.125,0.2222222222,nan,0.2,0.03125,nan,0,0.043956044,0,0.1428571429,0,0,0.125,
PPMISI51302,0.0344827586,0.0204081633,0,0.0194174757,0.1111111111,0,nan,0.1538461538,0.0185185185,nan,nan,0.0744680851,0.0256410256,nan,nan,0.0869565217,0.0416666667,nan,0,0.0404040404,nan,nan,nan,0.2,0.06,nan,0,nan,nan,0.1785714286,0,0.2307692308,0.0241935484,0,0.0898876404,nan,0,nan,0,0.0222222222,nan,0,0.05,nan,nan,0.0416666667,0.1428571429,0,0.0235294118,nan,0.0952380952,0.1176470588,nan,0.0272727273,0.0277777778,0,nan,0.0577617329,nan,nan,0.1666666667,0,nan,
PPMISI51330,0,0.0117647059,0,0.0396039604,0.064516129,0.0065502183,0,0.0188679245,0,nan,nan,0.0222222222,0,nan,nan,0.0540540541,0.0540540541,nan,0,0.027027027,nan,nan,nan,0,0,nan,0,nan,nan,0.2307692308,0.0461538462,nan,0.021978022,0.0352941176,0.2142857143,nan,0,nan,0,0.0404040404,nan,0,0,nan,0.0833333333,0.1428571429,0,0,0.0338164251,nan,0.037037037,0.2666666667,nan,0.0120481928,0.0333333333,nan,0,0.024691358,nan,0,0,nan,0,
PPMISI51392,0.0625,0,0,0,0.0384615385,0,0,0,0,nan,0,0.085106383,0,nan,nan,0.5,0.0366972477,nan,0,0.0172413793,nan,nan,0,0,0,nan,0,nan,nan,0.1428571429,0.0104166667,nan,0.0171428571,0,0.125,nan,0,0.0909090909,0,0.0588235294,nan,nan,0.0202702703,nan,0,0.0540540541,0.1,0,0.0315789474,nan,nan,0,nan,0,0.0555555556,0,0,0.0631578947,0,0.1428571429,0,0,0.1111111111,
PPMISI51440,0.1333333333,0.0303030303,0,0.02,0,0.0047619048,nan,0.1428571429,0,nan,nan,0.0384615385,0,nan,nan,nan,0.0606060606,nan,0,0,nan,nan,nan,0.04,0,nan,0,nan,nan,0.2307692308,0,0,0.0202020202,0.0363636364,0.25,nan,0,nan,0,0.125,nan,0,0.0119047619,nan,0,0.0526315789,0.2083333333,0,0.0617283951,nan,0,0.0714285714,nan,0.0757575758,0.0588235294,nan,0,0.0434782609,nan,0,0,0,0,
PPMISI51441,0.0526315789,0.0338983051,0,0.0126582278,0.037037037,0.0057915058,0,0.1,0.046875,nan,0,0.0625,0,nan,nan,0.5,0.0588235294,nan,0,0.0444444444,nan,nan,nan,0,0.0930232558,0,0,nan,nan,0.1481481481,nan,0.2307692308,0,0,0.125,nan,0,0.1111111111,0,0.0416666667,nan,0,0,nan,nan,0,0.0555555556,0,0.0382165605,nan,0.1428571429,0.25,nan,0.175,0.0377358491,nan,0,0.021978022,nan,nan,0.0243902439,0,0.3333333333,
PPMISI51514,0,0.0769230769,0,0.0655737705,nan,0.0105485232,nan,0.1904761905,0.0476190476,nan,0,0.0476190476,0,nan,nan,0.1,0.0381679389,nan,0,0.0161290323,nan,nan,nan,0,nan,0,0.2,nan,nan,0.125,0.0113636364,nan,0.0416666667,0,0.1111111111,nan,0,0.1,0,0.05,nan,0,0.0222222222,nan,0,0.0303030303,0.25,0,0.036809816,nan,0.0366972477,0.2857142857,nan,0.1428571429,0.0384615385,nan,0,0.0202020202,nan,0.125,0,nan,0.0625,
PPMISI51540,0.0714285714,0.0263157895,0,0.025,0,0.0065789474,0,0,0.0967741935,nan,0,0.05,0.0617977528,nan,nan,0.0833333333,0.0212765957,nan,0,0.0281690141,nan,nan,nan,0.0588235294,0,nan,0,nan,nan,0.16,0,nan,0.0547945205,0,0.16,nan,0,nan,0.0434782609,0.0275229358,nan,0,0.0259067358,nan,0.1111111111,0.0476190476,0.0555555556,0,0.0236686391,0.2857142857,0.0222222222,0.2142857143,nan,0.130952381,0.0410958904,nan,nan,0.0456621005,0,nan,0,nan,0.125,
PPMISI51544,0,0.027027027,0,0.0423728814,nan,0,0,0,0.3333333333,nan,nan,0.0309278351,0,nan,nan,0.0384615385,0,nan,0,0,nan,nan,nan,0.0833333333,0,0,0,nan,nan,0,0,nan,0.0124223602,0,0,nan,0,nan,0,0.0263157895,nan,0,0,nan,0.0833333333,0,0,0,0.0402684564,nan,0.2,nan,nan,0.0534351145,0.0526315789,nan,0,0.04,nan,nan,0,nan,nan,
PPMISI51551,0.0769230769,0.023255814,0,0,0,0,nan,0.1666666667,0,nan,0,0.12,0.05,nan,nan,nan,0.0416666667,nan,0,0.0410958904,nan,nan,0,0.1818181818,0,0,0,nan,nan,0.1428571429,0,nan,0.0192307692,0,0.125,nan,0,nan,0.05,0.0714285714,nan,0,0,nan,0,nan,0.0963855422,0,0.0333333333,nan,nan,0.25,nan,0.0198019802,0.0256410256,nan,0,0.0153846154,0,0,0,nan,0,
PPMISI51625,0.027027027,0.0117647059,0,0.010989011,0.037037037,0,0,0.1666666667,0,nan,0,0.1428571429,nan,nan,nan,0.064516129,0,nan,0,0.0163934426,nan,nan,nan,0.2,0.0588235294,0,nan,nan,nan,0.1578947368,0,nan,0,0.0258064516,0.1153846154,nan,0,nan,0,0.0297619048,nan,0,0,nan,nan,0.0461538462,0.0769230769,0,0.0547945205,nan,0.0465116279,0.3333333333,nan,0.075,0.0208333333,nan,0,0.0103092784,nan,nan,0,0,0,
PPMISI51632,0,0.015625,nan,0.0133333333,nan,0.0044642857,0,0.0714285714,0.04,nan,0,0.0172413793,0.0526315789,nan,nan,0,0.0298507463,nan,0,0.0392156863,nan,nan,nan,0.0714285714,0.0303030303,0,0,nan,nan,0.2222222222,0.0285714286,nan,0.0336134454,0,0.0821917808,nan,0,nan,0,0.1071428571,nan,0,0,nan,0.0833333333,nan,0.0697674419,0,0.0909090909,0.2857142857,0,0,nan,0.0588235294,0.0625,nan,nan,0.0496183206,nan,0,0,0,0.0666666667,
PPMISI51689,0.0476190476,0.0540540541,0,0.0465116279,0,0.0021186441,nan,0.2142857143,0,nan,nan,0.0487804878,0,nan,nan,nan,0.0263157895,nan,0,0,nan,nan,nan,0,0,0,0,nan,nan,0,0.0487804878,nan,0.0472440945,0,0,nan,0,nan,0,0.064516129,nan,0,0.0322580645,nan,0,0.0303030303,0.1666666667,0,0.05,nan,0,0,nan,0,0.0243902439,0,0,0.0506329114,0,0.1428571429,0,nan,0,
PPMISI51731,0.0454545455,0.0408163265,0,0.0169491525,0,0.0107991361,0,0.0714285714,0.4285714286,nan,0,0,0.05,nan,nan,nan,0.03125,nan,0,0.023255814,nan,nan,nan,0.0227272727,0,nan,0,nan,nan,0.1,0.015625,nan,0,0,0.1,nan,0,nan,0,0.0459770115,nan,nan,0,nan,nan,0.0461538462,0.0652173913,0,0.0721649485,nan,0.0465116279,0.25,nan,0.1194029851,0,nan,0,0.0492424242,nan,0.0909090909,0,0,0.125,
PPMISI51746,0,0.1176470588,0,0.0864197531,0,0.0047281324,nan,0.0909090909,0.0744680851,nan,nan,0,0,nan,nan,nan,0.0235294118,nan,0,0,nan,nan,nan,0.037037037,0.0588235294,0,0.125,nan,nan,0.1333333333,0,nan,0.0153846154,0,0.0833333333,nan,0,nan,0.05,0.075,nan,0,0,nan,nan,nan,0.1111111111,0,0.0727272727,0.2857142857,0,0.25,nan,0.2727272727,0,nan,0,0.0131578947,0,0,0.0238095238,nan,0,
PPMISI51782,0.2,0.0217391304,0,0.014084507,0,0.0022421525,nan,0.0384615385,0,nan,nan,0.0325203252,0,nan,nan,0.03125,0.0322580645,nan,0,0.0412371134,nan,nan,nan,0.0256410256,0,nan,0.0476190476,nan,nan,0.1052631579,0,nan,0,0,0.0625,nan,0,nan,0,0.1111111111,nan,0,0.0294117647,nan,0,0.0526315789,0.0952380952,0,0.0310880829,nan,0,0.125,nan,0,0.012195122,nan,nan,0.0192771084,0,nan,0,nan,0,
